"endTime,artistName,trackName,msPlayed"
"2022-09-17 11:12,The Bill Simmons Podcast,""Embiid’s Crazy Career, Plus Harden’s Next Move, Big Papi’s Honor, and Charles Oakley Stops By | With Big Wos and Kevin Hench"",985473"
"2022-09-17 11:36,The Bill Simmons Podcast,""Embiid’s Crazy Career, Plus Harden’s Next Move, Big Papi’s Honor, and Charles Oakley Stops By | With Big Wos and Kevin Hench"",1354366"
"2022-09-17 12:02,The Bill Simmons Podcast,""Embiid’s Crazy Career, Plus Harden’s Next Move, Big Papi’s Honor, and Charles Oakley Stops By | With Big Wos and Kevin Hench"",1415310"
"2022-09-17 14:12,Kanye West,Good Morning,195093"
"2022-09-17 15:54,Kanye West,Good Morning,56772"
"2022-09-17 20:56,Basketball Illuminati,Justice Is Sarved,2133144"
"2022-09-17 21:23,The Hustle Daily Show,The rise of the LinkedIn-fluencer,1000830"
"2022-09-17 21:41,The Course Creator Show,Episode 122 | Hate launching? Listen to this episode.,1052470"
"2022-09-17 22:32,Post Malone,I Like You (A Happier Song) (with Doja Cat),2368"
"2022-09-17 22:32,Post Malone,I Like You (A Happier Song) (with Doja Cat),746"
"2022-09-17 22:32,Post Malone,I Like You (A Happier Song) (with Doja Cat),1663"
"2022-09-17 22:32,Elton John,Hold Me Closer,981"
"2022-09-17 22:32,Elton John,Hold Me Closer,618"
"2022-09-17 22:32,Elton John,Hold Me Closer,576"
"2022-09-17 22:32,OneRepublic,I Ain't Worried,767"
"2022-09-17 22:32,OneRepublic,I Ain't Worried,618"
"2022-09-17 22:32,OneRepublic,I Ain't Worried,1941"
"2022-09-17 22:32,David Guetta,I'm Good (Blue),703"
"2022-09-17 22:32,BLACKPINK,Shut Down,192"
"2022-09-17 22:33,Bad Bunny,Tití Me Preguntó,1194"
"2022-09-17 22:36,Post Malone,I Like You (A Happier Song) (with Doja Cat),192840"
"2022-09-17 22:39,OneRepublic,I Ain't Worried,148485"
"2022-09-17 22:39,Yung Gravy,Betty (Get Money),7625"
"2022-09-17 22:40,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),54677"
"2022-09-17 23:30,Brian Windhorst & The Hoop Collective,Sarver Suspension Reaction,2565885"
"2022-09-18 00:53,Brian Windhorst & The Hoop Collective,Sarver Suspension Reaction,581624"
"2022-09-18 04:55,Wait Wait... Don't Tell Me!,Mo Amer,2937588"
"2022-09-18 20:42,Brian Windhorst & The Hoop Collective,Sarver Suspension Reaction,813530"
"2022-09-18 22:30,Daniel Beck,Gentle Savior,26470"
"2022-09-18 22:34,Nathan Pacheco,Be Thou My Vision,224093"
"2022-09-18 22:41,Jenny Oaks Baker,I Feel My Saviors Love,382560"
"2022-09-18 22:43,""Rob Gardner, Spire Chorus & London Symphony Orchestra"",We Must Sing,114276"
"2022-09-18 22:48,Harrison Millard,""Abide with Me, 'Tis Eventide (Arr. C. Gates for Choir)"",294240"
"2022-09-18 22:55,BYU Vocal Point,Danny Boy (Arr. McKay Crockett),198096"
"2022-09-19 03:29,Morbid,Episode 365: Spooky Lakes Vol. 1,137624"
"2022-09-19 08:58,The Woj Pod,Cavaliers star Donovan Mitchell plus Koby Altman and JB Bickerstaff,1597022"
"2022-09-19 13:00,The Bill Simmons Podcast,""Tua Breaks Through, New York Wakes Up, Brady Flips Out, and Jimmy G Returns With Cousin Sal"",1750"
"2022-09-19 13:00,The Woj Pod,Cavaliers star Donovan Mitchell plus Koby Altman and JB Bickerstaff,31850"
"2022-09-19 13:40,The Bill Simmons Podcast,""Tua Breaks Through, New York Wakes Up, Brady Flips Out, and Jimmy G Returns With Cousin Sal"",2354351"
"2022-09-19 14:10,The Bill Simmons Podcast,""Tua Breaks Through, New York Wakes Up, Brady Flips Out, and Jimmy G Returns With Cousin Sal"",1307463"
"2022-09-19 14:41,The Bill Simmons Podcast,""Tua Breaks Through, New York Wakes Up, Brady Flips Out, and Jimmy G Returns With Cousin Sal"",1237909"
"2022-09-19 17:35,The Bill Simmons Podcast,""Tua Breaks Through, New York Wakes Up, Brady Flips Out, and Jimmy G Returns With Cousin Sal"",405005"
"2022-09-19 17:35,The Bill Simmons Podcast,""Tua Breaks Through, New York Wakes Up, Brady Flips Out, and Jimmy G Returns With Cousin Sal"",100"
"2022-09-19 18:03,Pardon My Take,""NFL Week 2, Fastest 2 Minutes, TuAnon, The Cardinals Have Life Plus The Waterdogs Won A Championship"",932843"
"2022-09-19 19:58,LiUK,Kanye West,11831"
"2022-09-19 20:01,Kanye West,Good Morning,195094"
"2022-09-19 20:04,Kanye West,Champion,167600"
"2022-09-19 20:09,Kanye West,Stronger,311867"
"2022-09-19 20:12,Kanye West,I Wonder,190126"
"2022-09-19 20:16,Luke Combs,The Other Guy,190009"
"2022-09-19 20:19,Eric Church,Like Jesus Does,198548"
"2022-09-19 20:20,Luke Combs,The Kind of Love We Make,92674"
"2022-09-19 20:23,Morgan Wallen,Somebody’s Problem,161774"
"2022-09-19 20:27,Luke Combs,Doin' This,253988"
"2022-09-19 20:31,Jon Pardi,Tequila Little Time,206976"
"2022-09-19 20:34,Luke Combs,Cold As You,186107"
"2022-09-19 20:38,Thomas Rhett,Angels,213854"
"2022-09-19 20:39,Luke Combs,Middle of Somewhere,77997"
"2022-09-19 20:48,Cole Swindell,Flatliner (feat. Dierks Bentley),12205"
"2022-09-20 02:43,Simber,5th Avenue,86933"
"2022-09-20 02:46,OneRepublic,I Ain't Worried,148485"
"2022-09-20 02:48,Morgan Wallen,You Proof,157477"
"2022-09-20 02:50,David Guetta,I'm Good (Blue),76140"
"2022-09-20 02:57,The Woj Pod,Cavaliers star Donovan Mitchell plus Koby Altman and JB Bickerstaff,393344"
"2022-09-20 04:44,The Woj Pod,Cavaliers star Donovan Mitchell plus Koby Altman and JB Bickerstaff,1676994"
"2022-09-20 13:46,The Course Creator Show,""Episode 115 | How to Get a 50% Launch Conversion Rate and more Email Marketing Tips , with Tarzan Kay"",49410"
"2022-09-20 20:55,The Course Creator Show,""Episode 115 | How to Get a 50% Launch Conversion Rate and more Email Marketing Tips , with Tarzan Kay"",6810"
"2022-09-20 20:56,Info Product Mastery,""Trailer | What is the Info Product Mastery podcast, and why was it started?"",21425"
"2022-09-20 20:57,Info Product Mastery,Episode 18 | Building your own tools vs. paying for SaaS apps when running an info product business,90034"
"2022-09-21 03:33,PTI,More About Who?,201479"
"2022-09-21 03:54,PTI,More About Who?,1228004"
"2022-09-21 11:54,The Bill Simmons Podcast,""Buffalo Fever, a WWE Revival, Nets Predictions, Plus a Tim Donaghy Debunking With Ariel Helwani, Logan Murdock, and Sean Patrick Griffin"",18792"
"2022-09-21 12:07,The Bill Simmons Podcast,""Buffalo Fever, a WWE Revival, Nets Predictions, Plus a Tim Donaghy Debunking With Ariel Helwani, Logan Murdock, and Sean Patrick Griffin"",749237"
"2022-09-21 12:10,Coldplay,My Universe,228000"
"2022-09-21 12:13,Latto,Big Energy (feat. DJ Khaled) - Remix,181665"
"2022-09-21 12:16,Anna Straker,Good Days Bad Days - Coldabank Remix,174218"
"2022-09-21 12:16,Craig David,DNA,4830"
"2022-09-21 12:16,Diplo,Don't Forget My Love,2140"
"2022-09-21 12:16,Years & Years,Night Call,1730"
"2022-09-21 12:16,Jax Jones,Where Did You Go? (feat. MNEK),3595"
"2022-09-21 12:17,NEIKED,Better Days (NEIKED x Mae Muller x Polo G),1300"
"2022-09-21 12:19,Lost Frequencies,Where Are You Now,148197"
"2022-09-21 12:19,The Weeknd,Take My Breath - Single Version,10412"
"2022-09-21 12:22,OneRepublic,Run,169010"
"2022-09-21 12:25,Maisie Peters,Psycho,184640"
"2022-09-21 12:28,Billen Ted,24/7 (feat. JC Stewart),175909"
"2022-09-21 12:31,Anne-Marie,Kiss My (Uh Oh),176800"
"2022-09-21 12:32,Tom Grennan,Remind Me,34960"
"2022-09-21 12:34,GG Magree,Deja Reve,158701"
"2022-09-21 12:38,ARTY,One Night Away,199888"
"2022-09-21 12:39,Jnr Choi,TO THE MOON,47187"
"2022-09-21 13:38,The Bill Simmons Podcast,""Buffalo Fever, a WWE Revival, Nets Predictions, Plus a Tim Donaghy Debunking With Ariel Helwani, Logan Murdock, and Sean Patrick Griffin"",1458969"
"2022-09-22 02:27,The Bill Simmons Podcast,""Buffalo Fever, a WWE Revival, Nets Predictions, Plus a Tim Donaghy Debunking With Ariel Helwani, Logan Murdock, and Sean Patrick Griffin"",659861"
"2022-09-22 03:59,Brian Windhorst & The Hoop Collective,Emergency Pod: Sarver To Sell The Suns,3331912"
"2022-09-22 12:03,Brian Windhorst & The Hoop Collective,""Ben Simmons Holds Out, Lakers Lineup Options"",4800"
"2022-09-22 12:34,Brian Windhorst & The Hoop Collective,Emergency Pod: Sarver To Sell The Suns,1842200"
"2022-09-22 12:38,Maggie Rogers,Love You For A Long Time,5781"
"2022-09-22 12:38,ACRAZE,Do It To It - Tiësto Remix,8021"
"2022-09-22 12:38,Gryffin,""Heavenly Father (feat. Noah Kahan) - Recorded at Electric Lady Studios, NYC"",186480"
"2022-09-22 12:41,Sia,Unstoppable,217746"
"2022-09-22 12:42,Kelly Clarkson,Piece by Piece,1045"
"2022-09-22 12:42,Cher,Believe,2325"
"2022-09-22 12:42,Fearless Soul,Already Enough,21604"
"2022-09-22 12:45,Fearless Soul,Stronger,18142"
"2022-09-22 12:45,Josh Groban,You Raise Me Up,1365"
"2022-09-22 12:45,Avril Lavigne,Keep Holding On,2986"
"2022-09-22 12:45,Andy Grammer,Keep Your Head Up,189933"
"2022-09-22 14:01,Katy Perry,Rise,151637"
"2022-09-22 22:23,The Goal Digger Podcast,602: 5 Ways to Prioritize Experiences Over Stuff,8480"
"2022-09-23 02:57,Brian Windhorst & The Hoop Collective,Emergency Pod: Sarver To Sell The Suns,53720"
"2022-09-23 03:23,PTI,Out A Coach,1484755"
"2022-09-23 11:13,The Bill Simmons Podcast,""A Celtics Scandal, the Suns Sale, the Sleeper Niners, and Week 3 Million-Dollar Picks With Peter Schrager and Benjamin Solak"",30560"
"2022-09-23 11:43,The Bill Simmons Podcast,""A Celtics Scandal, the Suns Sale, the Sleeper Niners, and Week 3 Million-Dollar Picks With Peter Schrager and Benjamin Solak"",1601667"
"2022-09-24 09:51,Basketball Illuminati,NBA Jahm,3564518"
"2022-09-24 10:14,Sia,Alive,3900"
"2022-09-24 10:14,The Fray,How to Save a Life,2880"
"2022-09-24 10:14,AFROJACK,Ten Feet Tall,2530"
"2022-09-24 10:14,Fearless Motivation,Golden Mind,195887"
"2022-09-24 10:14,Fearless Motivation,Struggle Made Me Stronger,1610"
"2022-09-24 10:15,Fearless Soul,I Am Me (If I Have to I'll Walk Alone),12480"
"2022-09-24 10:18,Mariah Carey,Hero,810"
"2022-09-24 10:18,Drake,Wants and Needs (feat. Lil Baby),5700"
"2022-09-24 10:18,Cher,Believe,1040"
"2022-09-24 10:18,Survivor,Eye of the Tiger,1760"
"2022-09-24 10:18,Jeezy,Put On,1630"
"2022-09-24 10:18,Savella,I'll Still Be Here,2110"
"2022-09-24 10:18,Alicia Keys,Girl on Fire,1590"
"2022-09-24 10:18,Inky Johnson,Do What Others Don't,19910"
"2022-09-24 10:18,AFROJACK,Ten Feet Tall,8420"
"2022-09-24 10:18,Kanye West,Champions,156030"
"2022-09-24 10:18,Wiz Khalifa,""Work Hard, Play Hard"",2310"
"2022-09-24 10:19,No Juice Records,FLAWS,21090"
"2022-09-24 10:19,mazie,dumb dumb,710"
"2022-09-24 10:20,Sam Smith,Unholy (feat. Kim Petras),41780"
"2022-09-24 10:20,Red Leather,SINS,1190"
"2022-09-24 10:20,IVE,After LIKE,2530"
"2022-09-24 10:20,Ghost,Mary On A Cross,38670"
"2022-09-24 10:21,Coldplay,My Universe - Galantis Remix,1530"
"2022-09-24 10:21,Joshua Bassett,Lifeline,20090"
"2022-09-24 10:21,FISHER,It's A Killa,4570"
"2022-09-24 10:21,Alesso,When I’m Gone (with Katy Perry),1470"
"2022-09-24 10:23,Becky Hill,Remember,22456"
"2022-09-24 10:23,SIDEPIECE,Together,137618"
"2022-09-24 10:26,DaBaby,ROCKSTAR (feat. Roddy Ricch),176161"
"2022-09-24 10:27,Joel Corry,BED,26541"
"2022-09-24 10:27,Rezz,Taste of You,9060"
"2022-09-24 10:29,Riot Ten,Mawlee (feat. Young Buck & DJ Afterthought),10730"
"2022-09-24 10:29,ODESZA,Forgive Me,112950"
"2022-09-24 10:32,Nathan Dawe,Goodbye,174649"
"2022-09-24 10:33,220 KID,Too Many Nights (with JC Stewart),2670"
"2022-09-24 10:33,Harry Styles,Late Night Talking,1860"
"2022-09-24 10:33,David Guetta,If You Really Love Me (How Will I Know),1300"
"2022-09-24 10:33,Years & Years,Night Call,51300"
"2022-09-24 10:36,GRACEY,Got You Covered,176000"
"2022-09-24 10:37,Lost Frequencies,Where Are You Now,80660"
"2022-09-24 10:37,Latto,Big Energy (feat. DJ Khaled) - Remix,1040"
"2022-09-24 10:38,OneRepublic,I Ain't Worried,17680"
"2022-09-24 10:39,Lil Nas X,STAR WALKIN' (League of Legends Worlds Anthem),103090"
"2022-09-24 10:41,Piero Pirupa,Loving You (feat. Katy Alex),3230"
"2022-09-24 10:41,Lewis Capaldi,drivers license - Spotify Singles,66780"
"2022-09-24 10:43,Nic D,Skin like summer,117368"
"2022-09-24 10:46,Ed Sheeran & Justin Bieber,I Don't Care (with Justin Bieber),219946"
"2022-09-24 10:49,Edison Lighthouse,Love Grows (Where My Rosemary Goes),174760"
"2022-09-24 11:38,Ella Henderson,Risk It All,0"
"2022-09-24 11:53,Weekly Trash,SKALLA with MEGAN HUNSAKER,904042"
"2022-09-25 02:37,Weekly Trash,SKALLA with MEGAN HUNSAKER,2123940"
"2022-09-25 04:21,Brian Windhorst & The Hoop Collective,2022 Western Conference Preview,4624182"
"2022-09-25 15:50,Wait Wait... Don't Tell Me!,Michael Strahan,3033600"
"2022-09-25 18:38,""Follow Him: A Come, Follow Me Podcast"",""""""How do you 'fear not' in a scary world?"""": followHIM Favorites"",426593"
"2022-09-25 20:50,""Follow Him: A Come, Follow Me Podcast"",Isaiah 50-57 Part 1 • Dr. Jennifer Platt • Sept. 26 - Oct. 2,955155"
"2022-09-25 22:20,Basketball Illuminati,NBA Jahm,957434"
"2022-09-26 02:49,The Marketing Secrets Show,(FHL) The Drifter VS The Driven,1861330"
"2022-09-26 03:53,Brian Windhorst & The Hoop Collective,2022 Western Conference Preview,2996900"
"2022-09-26 11:35,The Bill Simmons Podcast,""Bill’s Birthday Beatdown, Jacksonville’s Rise, Chiefs' Concerns, and Week 4 Lines With Cousin Sal"",9760"
"2022-09-26 13:23,The Bill Simmons Podcast,""Bill’s Birthday Beatdown, Jacksonville’s Rise, Chiefs' Concerns, and Week 4 Lines With Cousin Sal"",2254927"
"2022-09-26 13:37,The Bill Simmons Podcast,""Bill’s Birthday Beatdown, Jacksonville’s Rise, Chiefs' Concerns, and Week 4 Lines With Cousin Sal"",808851"
"2022-09-26 14:37,The Bill Simmons Podcast,""Bill’s Birthday Beatdown, Jacksonville’s Rise, Chiefs' Concerns, and Week 4 Lines With Cousin Sal"",58127"
"2022-09-26 16:01,Fall Out Boy,Grand Theft Autumn / Where Is Your Boy,6890"
"2022-09-26 16:01,BOYS LIKE GIRLS,Love Drunk,2261"
"2022-09-26 16:01,Jimmy Eat World,Sweetness,7018"
"2022-09-26 16:01,The Bill Simmons Podcast,""Bill’s Birthday Beatdown, Jacksonville’s Rise, Chiefs' Concerns, and Week 4 Lines With Cousin Sal"",1594278"
"2022-09-26 16:02,BOYS LIKE GIRLS,Heels Over Head - Tom Lord-Alge Mix,3754"
"2022-09-26 16:02,The All-American Rejects,I Wanna,15381"
"2022-09-26 16:03,All Time Low,""Dear Maria, Count Me In"",26368"
"2022-09-26 16:06,Yellowcard,Light Up The Sky,2986"
"2022-09-26 16:06,Modest Mouse,Float On,4288"
"2022-09-26 16:06,Angels & Airwaves,Sirens,7509"
"2022-09-26 16:07,Relient K,Be My Escape,8938"
"2022-09-26 16:07,Yellowcard,""Cut Me, Mick"",1941"
"2022-09-26 16:07,Yellowcard,Only One,3669"
"2022-09-26 16:08,Green Day,Basket Case,19194"
"2022-09-26 16:10,Green Day,Basket Case,162419"
"2022-09-26 16:14,Green Day,Basket Case,181534"
"2022-09-26 16:18,Relient K,Be My Escape,239816"
"2022-09-26 16:21,BOYS LIKE GIRLS,The Great Escape,206240"
"2022-09-26 16:25,The Killers,When You Were Young,220010"
"2022-09-26 16:28,Green Day,When I Come Around,177814"
"2022-09-26 16:32,Basketball Illuminati,David Bodzin Interview,4093"
"2022-09-26 16:32,BOYS LIKE GIRLS,Five Minutes to Midnight,173781"
"2022-09-26 18:01,Basketball Illuminati,David Bodzin Interview,477418"
"2022-09-26 18:33,Basketball Illuminati,David Bodzin Interview,592114"
"2022-09-26 20:14,Basketball Illuminati,David Bodzin Interview,438710"
"2022-09-27 03:47,PTI,Upsets and Undefeated Streaks,790894"
"2022-09-27 15:50,Brian Windhorst & The Hoop Collective,NBA Media Day Reaction 2022,954085"
"2022-09-28 00:22,Brian Windhorst & The Hoop Collective,NBA Media Day Reaction 2022,2182547"
"2022-09-28 00:22,Lizzo,Naked,1790"
"2022-09-28 00:22,Kanye West,Heartless,1450"
"2022-09-28 00:22,Jordan Davis,What My World Spins Around,1290"
"2022-09-28 00:22,Social House,Magic In The Hamptons (feat. Lil Yachty),19460"
"2022-09-28 00:23,Spotify,Wellness for Tuesday,9620"
"2022-09-28 00:23,Kelsea Ballerini,half of my hometown (feat. Kenny Chesney),5930"
"2022-09-28 00:23,Kelsea Ballerini,HEARTFIRST,2410"
"2022-09-28 00:26,We Three,""hold me, baby"",199626"
"2022-09-28 00:29,Patrick Droney,When The Lights Go Out,198693"
"2022-09-28 00:32,mike.,blue water,159896"
"2022-09-28 00:35,Cody Simpson,Let Go,182125"
"2022-09-28 00:37,LANY,cowboy in LA,1600"
"2022-09-28 00:37,Mills,Five N' Dime,96546"
"2022-09-28 00:40,Wildflowers,17,157490"
"2022-09-28 00:41,Tim Gallagher,Slurring,16730"
"2022-09-28 00:41,Ruel,GROWING UP IS _____,63320"
"2022-09-28 00:42,Green Day,Boulevard of Broken Dreams,58040"
"2022-09-28 00:46,The All-American Rejects,""Swing, Swing"",233266"
"2022-09-28 00:47,Relient K,Be My Escape,81273"
"2022-09-28 00:50,Fall Out Boy,""Dance, Dance"",3696"
"2022-09-28 00:50,Green Day,Basket Case,181533"
"2022-09-28 00:52,Cody Simpson,Let Go,540"
"2022-09-28 00:52,Joshua Bassett,Finally Free,0"
"2022-09-28 00:52,LANY,cowboy in LA,180"
"2022-09-28 00:52,We Three,""hold me, baby"",2840"
"2022-09-28 00:52,Green Day,Holiday / Boulevard of Broken Dreams,75630"
"2022-09-28 00:52,Tim McGraw,7500 OBO,4070"
"2022-09-28 00:52,Jackson Breit,Stickwitu,0"
"2022-09-28 00:52,Wildflowers,17,700"
"2022-09-28 00:52,Crash Adams,Delicate,3540"
"2022-09-28 00:52,Green Day,American Idiot,16180"
"2022-09-28 00:53,Juice,Workin' on Lovin',30950"
"2022-09-28 00:55,Cash Cash,I Found You,167307"
"2022-09-28 00:58,Em Beihold,Numb Little Bug,169237"
"2022-09-28 01:02,Ruel,GROWING UP IS _____,233587"
"2022-09-28 01:02,Between You & Me,Butterflies,19896"
"2022-09-28 01:48,Drax Project,Catching Feelings (feat. SIX60),63080"
"2022-09-28 03:35,Brian Windhorst & The Hoop Collective,NBA Media Day Reaction 2022,1837127"
"2022-09-28 04:07,THE ED MYLETT SHOW,Conquer Your Everest & Unlock Your Best Life w/ Colin O’Brady,1505050"
"2022-09-28 04:32,PTI,Feeling The Pressure?,1456680"
"2022-09-28 11:52,The Bill Simmons Podcast,""How Does LeBron’s Career Play Out? With Brian Windhorst, Plus Teen Patrol (Fall Edition) With Zoe Simmons"",4394"
"2022-09-28 11:58,The Bill Simmons Podcast,""How Does LeBron’s Career Play Out? With Brian Windhorst, Plus Teen Patrol (Fall Edition) With Zoe Simmons"",344177"
"2022-09-28 13:05,The Bill Simmons Podcast,""How Does LeBron’s Career Play Out? With Brian Windhorst, Plus Teen Patrol (Fall Edition) With Zoe Simmons"",162794"
"2022-09-28 13:59,The Bill Simmons Podcast,""How Does LeBron’s Career Play Out? With Brian Windhorst, Plus Teen Patrol (Fall Edition) With Zoe Simmons"",1497002"
"2022-09-28 19:55,The Bill Simmons Podcast,""How Does LeBron’s Career Play Out? With Brian Windhorst, Plus Teen Patrol (Fall Edition) With Zoe Simmons"",419646"
"2022-09-28 20:45,Manuel Turizo,La Bachata,1050"
"2022-09-28 20:45,Elton John,Hold Me Closer,1890"
"2022-09-28 20:45,Doja Cat,Woman,2990"
"2022-09-28 20:45,Imagine Dragons,Bones,4200"
"2022-09-28 20:45,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),1260"
"2022-09-28 20:45,The Bill Simmons Podcast,""How Does LeBron’s Career Play Out? With Brian Windhorst, Plus Teen Patrol (Fall Edition) With Zoe Simmons"",1363584"
"2022-09-28 20:45,Harry Styles,Late Night Talking,2690"
"2022-09-28 20:45,ROSALÍA,DESPECHÁ,3480"
"2022-09-28 20:46,Ruel,GROWING UP IS _____,5130"
"2022-09-28 20:46,Tom Odell,Another Love,25670"
"2022-09-28 20:49,morgxn,THE WAY IT WAS,197091"
"2022-09-28 20:52,Alesso,Chasing Stars (feat. James Bay) [Stripped],164927"
"2022-09-28 20:57,The Brook & The Bluff,Halfway Up,235024"
"2022-09-28 23:02,Drax Project,Catching Feelings (feat. SIX60),25246"
"2022-09-28 23:18,The Bill Simmons Podcast,""How Does LeBron’s Career Play Out? With Brian Windhorst, Plus Teen Patrol (Fall Edition) With Zoe Simmons"",957478"
